"Alpha","Fold","Lambda","MAE","RMSE","R2"
1,5,3.65802299261441,108.831988363872,133.329438378887,0.329680193791975
1,5,3.2554686654324,108.772088939688,133.402475708775,0.328945595656551
1,5,2.89721422008824,108.746556195901,133.479308824026,0.328172385896121
1,5,2.5783845890486,108.728677449196,133.550296081312,0.327457610224397
1,5,2.29464119116496,108.779737442021,133.721782214515,0.325729336406477
1,5,2.04212289297532,108.892299319992,133.988884777371,0.323033002434441
1,5,1.81739346703557,108.963009354474,134.169102300102,0.321210711540914
1,5,1.61739483230184,109.037451236216,134.334581734777,0.319535289479532
1,5,1.43940544026699,109.111384887338,134.482847900974,0.318032391728945
1,5,1.28100324057642,109.176507605362,134.59401751971,0.316904435028699
1,5,1.14003272216542,109.23609661175,134.694333115541,0.315885806170646
1,5,1.01457558141935,109.294648823802,134.783798085249,0.314976716970372
1,5,0.902924618213772,109.351456523892,134.861319852236,0.314188499281037
1,5,0.803560504616077,109.406777607637,134.932473991157,0.313464626786179
1,5,0.715131110121055,109.451571648663,135.000851835605,0.312768638606354
1,5,0.636433102081484,109.479608587349,135.075520950256,0.312008211575017
1,5,0.566395570955507,109.485627506774,135.117951467135,0.311575913673486
1,5,0.504065457545829,109.488367476392,135.155826896025,0.311189910011568
1,5,0.448594583927009,109.49306826494,135.191692590228,0.310824288632152
1,5,0.399228111579834,109.495083669875,135.223520309581,0.310499749857106
1,5,0.355294269672978,109.498927723788,135.251679111663,0.310212558360148
1,5,0.316195213716086,109.496747102165,135.270126956302,0.310024376454101
1,5,0.281398890190334,109.491299807371,135.280101527911,0.309922617622923
1,5,0.250431796451709,109.480156194269,135.282649599486,0.309896621440145
1,5,0.222872537384956,109.470757658588,135.284564141287,0.309877088394062
1,5,0.198346091128197,109.461481118963,135.282745916634,0.309895638774405
1,5,0.176518705837153,109.446854531207,135.274920766904,0.30997547177511
1,5,0.157093358044976,109.428166894519,135.261667960422,0.310110667767603
1,5,0.139805710815793,109.40626425813,135.243714701004,0.310293793413744
1,5,0.124420516691184,109.381706349726,135.221711952521,0.310518191239278
1,5,0.110728416481486,109.354899937986,135.196228657273,0.310778040233035
1,5,0.0985430903403902,109.338115418105,135.180155491146,0.310941910492587
1,5,0.0876987223551414,109.306884797327,135.149457541925,0.311254830216545
1,5,0.0780477441508835,109.287247689131,135.129635779445,0.3114568457076
